Id|Nombre|Departamento_id|Municipio_id|Provincia_id
6672010000|Rauch|6672|60672|6
6679010000|America|6679|60679|6
6679020000|Fortin Olavarria|6679|60679|6
6679030000|Gonzalez Moreno|6679|60679|6
6679040000|Mira Pampa|6679|60679|6
6679050000|Roosevelt|6679|60679|6
6679060000|San Mauricio|6679|60679|6
6679070000|Sansinena|6679|60679|6
6679080000|Sundblad|6679|60679|6
6686010000|La Beba|6686|60686|6
6686020000|Las Carabelas|6686|60686|6
6686030000|Los Indios|6686|60686|6
6686040000|Rafael Obligado|6686|60686|6
6686050000|Roberto Cano|6686|60686|6
6686060000|Rojas|6686|60686|6
6686060001|Barrio Las Margaritas|6686|60686|6
6686060002|Rojas|6686|60686|6
6686060003|Villa Parque Cecir|6686|60686|6
6686070000|Estacion Sol De Mayo|6686|60686|6
6686080000|Villa Manuel Pomar|6686|60686|6
6693010000|Carlos Beguerie|6693|60693|6
6693020000|Roque Perez|6693|60693|6
6700010000|Arroyo Corto|6700|60700|6
6700020000|Colonia San Martin|6700|60700|6
6700030000|Dufaur|6700|60700|6
6700040000|Espartillar (e)|6700|60700|6
6700050000|Goyena|6700|60700|6
6700055000|Las Encadenadas|6700|60700|6
6700060000|Pigue|6700|60700|6
6700070000|Saavedra|6700|60700|6
6707010000|Alvarez De Toledo|6707|60707|6
6707030000|Cazon|6707|60707|6
6707040000|Del Carril|6707|60707|6
6707050000|Polvaredas|6707|60707|6
6707060000|Saladillo|6707|60707|6
6714010000|Arroyo Dulce|6714|60714|6
6714020000|Berdier|6714|60714|6
6714030000|Gahan|6714|60714|6
6714040000|Ines Indart|6714|60714|6
6714050000|La Invencible|6714|60714|6
6714060000|Salto|6714|60714|6
6721010000|Quenuma|6721|60721|6
6721020000|Salliquelo|6721|60721|6
6728010000|Azcuenaga|6728|60728|6
6728020000|Culullu|6728|60728|6
6728030000|Franklin|6728|60728|6
6728040000|San Andres De Giles|6728|60728|6
6728050000|Solis|6728|60728|6
6728060000|Villa Espil|6728|60728|6
6728070000|Villa Ruiz|6728|60728|6
6735010000|Duggan|6735|60735|6
6735020000|San Antonio De Areco|6735|60735|6
6735030000|Villa Lia|6735|60735|6
6742010000|Balneario San Cayetano|6742|60742|6
6742020000|Ochandio|6742|60742|6
6742030000|San Cayetano|6742|60742|6
6749010001|San Fernando|6749|60749|6
6749010002|Victoria|6749|60749|6
6749010003|Virreyes|6749|60749|6
6756010001|Acassuso|6756|60756|6
6756010002|Beccar|6756|60756|6
6756010003|Boulogne Sur Mer|6756|60756|6
6756010004|Martinez|6756|60756|6
6756010005|San Isidro|6756|60756|6
6756010006|Villa Adelina|6756|60756|6
6760010001|Bella Vista|6760|60760|6
6760010002|Campo De Mayo|6760|60760|6
6760010003|Muñiz|6760|60760|6
6760010004|San Miguel|6760|60760|6
6763010000|Conesa|6763|60763|6
6763020000|Erezcano|6763|60763|6
6763030000|General Rojo|6763|60763|6
6763040001|La Emilia|6763|60763|6
6763040002|Villa Campi|6763|60763|6
6763040003|Villa Canto|6763|60763|6
6763040004|Villa Riccio|6763|60763|6
6763050001|Campos Salles|6763|60763|6
6763050002|San Nicolas De Los Arroyos|6763|60763|6
6763060000|Villa Esperanza|6763|60763|6
6770010000|Gobernador Castro|6770|60770|6
6770015000|Ingeniero Moneta|6770|60770|6
6770020000|Obligado|6770|60770|6
6770030000|Pueblo Doyle|6770|60770|6
6770040000|Rio Tala|6770|60770|6
6770050000|San Pedro|6770|60770|6
6770060000|Santa Lucia|6770|60770|6
6778020001|Alejandro Korn|6778|60778|6
6778020002|San Vicente|6778|60778|6
6778020003|Domselaar|6778|60778|6
6784010000|General Rivas|6784|60784|6
6784020000|Suipacha|6784|60784|6
6791010000|De La Canal|6791|60791|6
6791030000|Gardey|6791|60791|6
6791040000|Maria Ignacia|6791|60791|6
6791050000|Tandil|6791|60791|6
6798010000|Crotto|6798|60798|6
6798020000|Tapalque|6798|60798|6
6798030000|Velloso|6798|60798|6
6805010001|Benavidez|6805|60805|6
6805010002|Dique Lujan|6805|60805|6
6805010003|Don Torcuato Este|6805|60805|6
6805010004|Don Torcuato Oeste|6805|60805|6
6805010005|El Talar|6805|60805|6
6805010006|General Pacheco|6805|60805|6
6805010007|Los Troncos Del Talar|6805|60805|6
6805010008|Ricardo Rojas|6805|60805|6
6805010009|Rincon De Milberg|6805|60805|6
6805010010|Tigre|6805|60805|6
6812010000|General Conesa|6812|60812|6
6819010000|Chasico|6819|60819|6
6819020000|Saldungaray|6819|60819|6
6819030000|Sierra De La Ventana|6819|60819|6
6819040000|Tornquist|6819|60819|6
6819050000|Tres Picos|6819|60819|6
6819060000|Villa Serrana La Gruta|6819|60819|6
6819070000|Villa Ventana|6819|60819|6
6826010000|Berutti|6826|60826|6
6826020000|Girodias|6826|60231|6
6826030000|La Carreta|6826|60826|6
6826040000|30 De Agosto|6826|60826|6
6826050000|Trenque Lauquen|6826|60826|6
6826060000|Tronge|6826|60826|6
6833010000|Balneario Orense|6833|60833|6
6833020001|Claromeco|6833|60833|6
6833020002|Dunamar|6833|60833|6
6833030000|Copetonas|6833|60833|6
6833040000|Lin Calel|6833|60833|6
6833050000|Micaela Cascallares|6833|60833|6
6833060000|Orense|6833|60833|6
6833070000|Reta|6833|60833|6
6833080000|San Francisco De Bellocq|6833|60833|6
6833090000|San Mayol|6833|60833|6
6833100000|Tres Arroyos|6833|60833|6
6833110000|Villa Rodriguez|6833|60833|6
6840010001|Caseros|6840|60840|6
6840010002|Churruca|6840|60840|6
6840010003|Ciudad Jardin Lomas Del Palomar|6840|60840|6
6840010004|Ciudadela|6840|60840|6
6840010005|El Libertador|6840|60840|6
6840010006|Jose Ingenieros|6840|60840|6
6840010007|Loma Hermosa|6840|60840|6
6840010008|Martin Coronado|6840|60840|6
6840010009|11 De Septiembre|6840|60840|6
6840010010|Pablo Podesta|6840|60840|6
6840010011|Remedios De Escalada|6840|60840|6
6840010012|Saenz Peña|6840|60840|6
6840010013|Santos Lugares|6840|60840|6
6840010014|Villa Bosch (est. Juan Maria Bosch)|6840|60840|6
6840010015|Villa Raffo|6840|60840|6
6847010000|Ingeniero Thompson|6847|60847|6
6847020000|Tres Lomas|6847|60847|6
6854010000|Agustin Mosconi|6854|60854|6
6854020000|Del Valle|6854|60854|6
6854030000|Ernestina|6854|60854|6
6854040000|Gobernador Ugarte|6854|60854|6
6854050000|Lucas Monteverde|6854|60854|6
6854060000|Norberto De La Riestra|6854|60854|6
6854070000|Pedernales|6854|60854|6
6854080000|San Enrique|6854|60854|6
6854090000|Valdes|6854|60854|6
6854100000|25 De Mayo|6854|60854|6
6861010001|Carapachay|6861|60861|6
6861010002|Florida|6861|60861|6
6861010003|Florida Oeste|6861|60861|6
6861010004|La Lucila|6861|60861|6
6861010005|Munro|6861|60861|6
6861010006|Olivos|6861|60861|6
6861010007|Vicente Lopez|6861|60861|6
6861010008|Villa Adelina|6861|60861|6
6861010009|Villa Martelli|6861|60861|6
6868010001|Mar Azul|6868|60868|6
6868010002|Mar De Las Pampas|6868|60868|6
6868020000|Villa Gesell|6868|60868|6
6875010000|Argerich|6875|60875|6
6875020000|Colonia San Adolfo|6875|60875|6
6875025000|Country Los Medanos|6875|60875|6
6875030000|Hilario Ascasubi|6875|60875|6
6875040000|Juan Couste|6875|60875|6
6875050000|Mayor Buratovich|6875|60875|6
6875060002|Medanos|6875|60875|6
6875070000|Pedro Luro|6875|60875|6
6875080000|Teniente Origone|6875|60875|6
6882020000|Country Club El Casco|6882|60882|6
6882030000|Escalada|6882|60882|6
6882040000|Lima|6882|60882|6
6882050000|Zarate|6882|60882|6
6882050001|Barrio Saavedra|6882|60882|6
6882050002|Zarate|6882|60882|6
10007010000|Chuchucaruana|10007|100028|10
10007020000|Colpes|10007|100014|10
10007030000|El Bolson|10007|100028|10
10007040000|El Rodeo|10007|100007|10
10007050000|Huaycama|10007|100014|10
10007060000|La Puerta|10007|100014|10
10007070000|Las Chacritas|10007|100028|10
10007080000|Las Juntas|10007|100021|10
10007090000|Los Castillos|10007|100028|10
10007100000|Los Talas|10007|100028|10
10007110000|Los Varela|10007|100028|10
10007120000|Singuil|10007|100028|10
10014010000|Ancasti|10014|100035|10
10014020000|Anquincila|10014|100035|10
10014030000|La Candelaria|10014|100035|10
10014040000|La Majada|10014|100035|10
10021010000|Amanao|10021|100049|10
10021020000|Andalgala|10021|100049|10
10021030000|Chaquiago|10021|100049|10
10021040000|Choya|10021|100049|10
10021050001|Buena Vista|10021|100042|10
10021050002|El Alamito|10021|100042|10
10021060001|Aconquija|10021|100042|10
10021060002|Alto De Las Juntas|10021|100042|10
10021060003|El Lindero|10021|100042|10
10021060004|La Mesada|10021|100042|10
10021070000|El Potrero|10021|100049|10
10021080000|La Aguada|10021|100049|10
10028010000|Antofagasta De La Sierra|10028|100056|10
10028020000|Antofalla|10028|100056|10
10028030000|El Peñon|10028|100056|10
10028040000|Los Nacimientos|10028|100056|10
10035010000|Barranca Larga|10035|100119|10
10035020000|Belen|10035|100063|10
10035030000|Condor Huasi|10035|100091|10
10035040000|Corral Quemado|10035|100070|10
10035050000|El Durazno|10035|100098|10
10035060000|Farallon Negro|10035|100077|10
10035070000|Hualfin|10035|100077|10
10035080000|Jacipunco|10035|100098|10
10035090000|La Puntilla|10035|100063|10
10035100000|Las Juntas|10035|100091|10
10035110000|Londres|10035|100084|10
10035120000|Los Nacimientos|10035|100077|10
10035130000|Puerta De Corral Quemado|10035|100098|10
10035140000|Puerta De San Jose|10035|100105|10
10035150000|Villa Vil|10035|100119|10
10042010000|Adolfo E. Carranza|10042|100126|10
10042020000|Balde De La Punta|10042|100126|10
10042030000|Capayan|10042|100126|10
10042040000|Chumbicha|10042|100126|10
10042050000|Colonia Del Valle|10042|100133|10
10042060000|Colonia Nueva Coneta|10042|100133|10
10042070000|Concepcion|10042|100126|10
10042080000|Coneta|10042|100133|10
10042090000|El Bañado|10042|100133|10
10042100000|Huillapima|10042|100133|10
10042110000|Los Angeles|10042|100133|10
10042110001|Los Angeles Norte|10042|100133|10
10042110002|Los Angeles Sur|10042|100133|10
10042120000|Miraflores|10042|100133|10
10042130000|San Martin|10042|100126|10
10042140000|San Pablo|10042|100133|10
10042150000|San Pedro|10042|100126|10
10049020000|El Pantanillo|10049|100140|10
10049030000|San Fernando Del Valle De Catamarca|10049|100140|10
10056010000|El Alto|10056|100147|10
10056020000|Guayamba|10056|100147|10
10056030000|Infanzon|10056|100147|10
10056040000|Los Corrales|10056|100147|10
10056050000|Tapso|10056|100154|10
10056060000|Vilisman|10056|100147|10
10063010000|Collagasta|10063|100161|10
10063020000|Pomancillo Este|10063|100161|10
10063030000|Pomancillo Oeste|10063|100161|10
10063040001|El Hueco|10063|100161|10
10063040002|La Carrera|10063|100161|10
10063040003|La Falda De San Antonio|10063|100161|10
10063040004|La Tercena|10063|100161|10
10063040005|San Antonio|10063|100161|10
10063040006|San Jose|10063|100161|10
10063050000|Villa Las Pirquitas|10063|100161|10
10070010000|Casa De Piedra|10070|100175|10
10070020000|El Aybal|10070|100175|10
10070030000|El Bañado|10070|100175|10
10070040000|El Divisadero|10070|100175|10
10070050000|El Quimilo|10070|100175|10
10070060000|Esquiu|10070|100175|10
10070070000|Icaño|10070|100168|10
10070080000|La Dorada|10070|100175|10
10070090000|La Guardia|10070|100175|10
10070100000|Las Esquinas|10070|100168|10
10070110000|Las Palmitas|10070||10
10070120000|Quiros|10070|100168|10
10070130000|Ramblones|10070|100175|10
10070140000|Recreo|10070|100175|10
10070150000|San Antonio|10070|100168|10
10077010000|Amadores|10077|100182|10
10077020000|El Rosario|10077|100182|10
10077030000|La Bajada|10077|100182|10
10077040000|La Higuera|10077|100182|10
10077050000|La Merced|10077|100182|10
10077060000|La Viña|10077|100182|10
10077070000|Las Lajas|10077|100182|10
10077080000|Monte Potrero|10077|100182|10
10077090000|Palo Labrado|10077|100182|10
10077100000|San Antonio|10077|100182|10
10077110000|Villa De Balcozna|10077|100182|10
10084010000|Apoyaco|10084|100185|10
10084020000|Colana|10084|100185|10
10084030000|Colpes|10084|100196|10
10084040000|El Pajonal|10084|100189|10
10084050000|Joyango|10084|100196|10
10084060000|Mutquin|10084|100185|10
10084070000|Poman|10084|100189|10
10084080000|Rincon|10084|100196|10
10084090000|San Miguel|10084|100196|10
10084100000|Saujil|10084|100196|10
10084110000|Sijan|10084|100196|10
10091010000|Andalhuala|10091|100203|10
10091020000|Caspichango|10091|100210|10
10091030001|Chañar Punco|10091|100203|10
10091030002|Lampacito|10091|100210|10
10091030003|Medanitos|10091|100203|10
10091040000|El Cajon|10091|100210|10
10091050000|El Desmonte|10091|100203|10
10091060000|El Puesto|10091|100210|10
10091070001|Famatanca|10091|100203|10
10091070002|San Jose Banda|10091|100203|10
10091080000|Fuerte Quemado|10091|100210|10
10091090000|La Hoyada|10091|100203|10
10091100000|La Loma|10091|100203|10
10091110001|El Cerrito|10091|100210|10
10091110002|Las Mojarras|10091|100210|10
10091120000|Loro Huasi|10091|100210|10
10091130000|Punta De Balasto|10091|100203|10
10091140001|Casa De Piedra|10091|100203|10
10091140002|La Puntilla|10091|100203|10
10091140003|Palo Seco|10091|100203|10
10091140004|San Jose Norte|10091|100203|10
10091140005|San Jose Villa|10091|100203|10
10091150000|Santa Maria|10091|100210|10
10091160000|Yapes|10091|100203|10
10098010000|Alijilan|10098|100213|10
10098020000|Bañado De Ovanta|10098|100217|10
10098030000|Las Cañas|10098|100217|10
10098040000|Lavalle|10098|100217|10
10098050000|Los Altos|10098|100213|10
10098060000|Manantiales|10098|100213|10
10098070000|San Pedro|10098|100217|10
10105010000|Anillaco|10105|100231|10
10105020000|Antinaco|10105|100224|10
10105030000|Banda De Lucero|10105|100231|10
10105040000|Cerro Negro|10105|100231|10
10105050001|Copacabana|10105|100231|10
10105050002|La Puntilla|10105|100231|10
10105060000|Cordobita|10105|100231|10
10105070000|Costa De Reyes|10105|100231|10
10105080000|El Pueblito|10105|100231|10
10105090000|El Puesto|10105|100231|10
10105100000|El Salado|10105|100231|10
10105110001|Fiambala|10105|100224|10
10105110002|La Ramadita|10105|100224|10
10105110003|Pampa Blanca|10105|100224|10
10105120000|Los Balverdis|10105|100231|10
10105130000|Medanitos|10105|100224|10
10105140000|Palo Blanco|10105|100224|10
10105150000|Punta Del Agua|10105|100224|10
10105160000|Saujil|10105|100224|10
10105170000|Taton|10105|100224|10
10105180000|Tinogasta|10105|100231|10
10112010000|El Portezuelo|10112|100238|10
10112020000|Huaycama|10112|100238|10
10112030000|Las Tejas|10112|100238|10
10112040001|El Bañado|10112|100238|10
10112040002|Polcos|10112|100238|10
10112040003|Pozo Del Mistol|10112|100238|10
10112040004|San Isidro|10112|100238|10
10112040005|Santa Rosa|10112|100238|10
10112040006|Sumalao|10112|100238|10
10112040007|Villa Dolores|10112|100238|10
10112050000|Santa Cruz|10112|100238|10
14007010000|Amboy|14007|142007|14
14007020000|Arroyo San Antonio|14007||14
14007030000|Cañada Del Sauce|14007|142021|14
14007040000|Capilla Vieja|14007|140049|14
14007050000|El Corcovado - El Torreon|14007|140063|14
14007055000|El Durazno|14007|140070|14
14007060000|Embalse|14007|140007|14
14007070000|La Cruz|14007|140014|14
14007080000|La Cumbrecita|14007|143015|14
14007090000|Las Bajadas|14007|142028|14
14007100000|Las Caleras|14007|142035|14
14007110000|Los Condores|14007|140021|14
14007120000|Los Molinos|14007|142042|14
14007120001|Los Molinos|14007|142042|14
14007120002|Villa San Miguel|14007|142042|14
14007130000|Los Reartes|14007|142049|14
14007140000|Lutti|14007|142056|14
14007160000|Parque Calmayo|14007|142014|14
14007170000|Rio De Los Sauces|14007|140028|14
14007180000|San Agustin|14007|140056|14
14007190000|San Ignacio (loteo San Javier)|14007|142063|14
14007210000|Santa Rosa De Calamuchita|14007|140035|14
14007210001|Santa Monica|14007|140035|14
14007210002|Santa Rosa De Calamuchita|14007|140035|14
14007210003|San Ignacio (loteo Velez Crespo)|14007|140035|14
14007220000|Segunda Usina|14007|142070|14
14007230000|Solar De Los Molinos|14007|142084|14
14007240000|Villa Alpina|14007||14
14007250000|Villa Amancay|14007|142077|14
14007260000|Villa Berna|14007|143015|14
14007270000|Villa Ciudad Parque Los Reartes (1a.secc|14007|142084|14
14007270001|Villa Ciudad Parque Los Reartes|14007|142084|14
14007270002|Villa Ciudad Parques Los Reartes (1° Seccion)|14007|142084|14
14007270003|Villa Ciudad Parque Los Reartes (3° Seccion)|14007|142084|14
14007290000|Villa Del Dique|14007|140042|14
14007300000|Villa El Tala|14007||14
14007310000|Villa General Belgrano|14007|140049|14
14007320000|Villa La Rivera|14007|142091|14
14007330000|Villa Quillinzo|14007|142091|14
14007340000|Villa Rumipal|14007|140063|14
14007360000|Villa Yacanto|14007|140070|14
14014010000|Cordoba|14014|140077|14
14014010001|Jardin Arenales|14014|140077|14
14014010002|La Floresta|14014|140077|14
14014010003|Cordoba|14014|140077|14
14021010000|Agua De Oro|14021|140084|14
14021020000|Ascochinga|14021|140126|14
14021025000|Barrio Nuevo Rio Ceballos|14021|140147|14
14021030000|Canteras El Sauce|14021|142105|14
14021040000|Casa Bamba|14021|140119|14
14021050000|Colonia Caroya|14021|140091|14
14021060000|Colonia Tirolesa|14021|140098|14
14021070000|Colonia Vicente Aguero|14021|142098|14
14021075000|Villa Corazon De Maria|14021|140133|14
14021080000|Corral Quemado|14021||14
14021090000|Country Chacras De La Villa - Country Sa|14021|140175|14
14021090001|Country Chacras De La Villa|14021|140175|14
14021090002|Country San Isidro|14021|140175|14
14021110000|El Manzano|14021|142105|14
14021120000|Estacion Colonia Tirolesa|14021|140098|14
14021130000|General Paz|14021|142112|14
14021140000|Jesus Maria|14021|140112|14
14021150000|La Calera|14021|140119|14
14021150001|Dumesnil|14021|140119|14
14021150002|La Calera|14021|140119|14
14021150003|El Diquecito|14021|140119|14
14021160000|La Granja|14021|140126|14
14021165000|La Morada|14021|140175|14
14021170000|La Puerta|14021|140098|14
14021175000|Las Corzuelas|14021|140168|14
14021180000|Los Molles|14021|140126|14
14021190000|Malvinas Argentinas|14021|140133|14
14021200000|Mendiolaza|14021|140140|14
14021210000|Mi Granja|14021|142119|14
14021220000|Pajas Blancas|14021|140147|14
14021230000|Rio Ceballos|14021|140147|14
14021240000|Saldan|14021|140154|14
14021250000|Salsipuedes|14021|140161|14
14021250001|El Pueblito|14021|140161|14
14021250002|Salsipuedes|14021|140161|14
14021260000|Santa Elena|14021|140098|14
14021270000|Tinoco|14021|142728|14
14021280000|Unquillo|14021|140168|14
14021290000|Villa Allende|14021|140175|14
14021300000|Villa Cerro Azul|14021|142126|14
14021310000|Villa El Fachinal - Parque Norte - Guiña|14021|140077|14
14021310001|Guiñazu Norte|14021|140105|14
14021310002|Parque Norte|14021|140105|14
14021310004|1 De Agosto|14021|140105|14
14021310005|Almirante Brown|14021|140105|14
14021310006|Ciudad De Los Niños|14021|140105|14
14021310007|Villa Pastora|14021|140105|14
14021320000|Villa Los Llanos|14021|140105|14
14021320001|Juarez Celman|14021|140105|14
14021320002|Villa Los Llanos|14021|140105|14
14028010000|Alto De Los Quebrachos|14028|142133|14
14028020000|Bañado De Soto|14028|142140|14
14028030000|Canteras Quilpo|14028||14
14028040000|Cruz De Caña|14028|142147|14
14028050000|Cruz Del Eje|14028|140182|14
14028060000|El Brete|14028|142154|14
14028070000|El Rincon|14028||14
14028080000|Guanaco Muerto|14028|142161|14
14028090000|La Banda|14028|140189|14
14028100000|La Batea|14028||14
14028110000|La Higuera|14028|142175|14
14028120000|Las Cañadas|14028||14
14028130000|Las Playas|14028|142189|14
14028140000|Los Chañaritos|14028|142819|14
14028150000|Media Naranja|14028|142203|14
14028160000|Paso Viejo|14028||14
14028170000|San Marcos Sierra|14028|140189|14
14028180000|Serrezuela|14028|140196|14
14028190000|Tuclame|14028|142217|14
14028200000|Villa De Soto|14028|140203|14
14035010000|Del Campillo|14035|140217|14
14035020000|Estacion Lecueder|14035||14
14035030000|Hipolito Bouchard|14035|140210|14
14035040000|Huinca Renanco|14035|140224|14
14035050000|Italo|14035|140231|14
14035060000|Mattaldi|14035|140245|14
14035070000|Nicolas Bruzzone|14035|142224|14
14035080000|Onagoity|14035|142231|14
14035090000|Pincen|14035|142238|14
14035100000|Ranqueles|14035|142245|14
14035110000|Santa Magdalena|14035|140238|14
14035120000|Villa Huidobro|14035|140252|14
14035130000|Villa Sarmiento|14035|141120|14
14035140000|Villa Valeria|14035|140259|14
14042010000|Arroyo Algodon|14042||14
14042020000|Arroyo Cabral|14042|140273|14
14042030000|Ausonia|14042|140280|14
14042040000|Chazon|14042|140287|14
14042050000|Etruria|14042|140294|14
14042060000|La Laguna|14042|140301|14
14042070000|La Palestina|14042|140308|14
14042080000|La Playosa|14042|140315|14
14042090000|Las Mojarras|14042||14
14042100000|Luca|14042|140322|14
14042110000|Pasco|14042|140329|14
14042120000|Sanabria|14042|140280|14
14042130000|Silvio Pellico|14042|140336|14
14042140000|Ticino|14042|140343|14
14042150000|Tio Pujio|14042|140350|14
14042160000|Villa Albertina|14042|140357|14
14042170000|Villa Maria|14042|140357|14
14042180000|Villa Nueva|14042|140364|14
14042190000|Villa Oeste|14042|140364|14
14049010000|Avellaneda|14049|142259|14
14049020000|Cañada De Rio Pinto|14049|142266|14
14049030000|Chuña|14049|142273|14
14049040000|Copacabana|14049||14
14049050000|Dean Funes|14049|140371|14
14049060000|Esquina Del Alambre|14049|142294|14
14049080000|Los Pozos|14049|142287|14
14049090000|Olivares De San Nicolas|14049|142294|14
14049100000|Quilino|14049|140378|14
14049110000|San Pedro De Toyos|14049||14
14049120000|Villa Gutierrez|14049||14
14049130000|Villa Quilino|14049|140378|14
14056010000|Alejandro Roca|14056|140385|14
14056020000|Assunta|14056|142308|14
14056030000|Bengolea|14056|140392|14
14056040000|Carnerillo|14056|140399|14
14056050000|Charras|14056|140406|14
14056060000|El Rastreador|14056|142315|14
14056070000|General Cabrera|14056|140413|14
14056080000|General Deheza|14056|140420|14
14056090000|Huanchillas|14056|140427|14
14056100000|La Carlota|14056|140434|14
14056110000|Los Cisnes|14056|140441|14
14056120000|Olaeta|14056|140448|14
14056130000|Pacheco De Melo|14056|142322|14
14056140000|Paso Del Durazno|14056|142329|14
14056150000|Santa Eufemia|14056|140462|14
14056160000|Ucacha|14056|140469|14
14056170000|Villa Reduccion|14056|140455|14
14063010000|Alejo Ledesma|14063|140476|14
14063020000|Arias|14063|140483|14
14063030000|Camilo Aldao|14063|140490|14
14063040000|Capitan General Bernardo O`higgins|14063|140497|14
14063050000|Cavanagh|14063|140504|14
14063060000|Colonia Barge|14063|142336|14
14063070000|Colonia Italiana|14063|140511|14
14063080000|Colonia Veinticinco|14063||14
14063090000|Corral De Bustos|14063|140518|14
14063100000|Cruz Alta|14063|140525|14
14063110000|General Baldissera|14063|140532|14
14063120000|General Roca|14063|140539|14
14063130000|Guatimozin|14063|140546|14
14063140000|Inriville|14063|140553|14
14063150000|Isla Verde|14063|140560|14
14063160000|Leones|14063|140567|14
14063170000|Los Surgentes|14063|140574|14
14063180000|Marcos Juarez|14063|140581|14
14063190000|Monte Buey|14063|140588|14
14063210000|Saira|14063|140595|14
14063220000|Saladillo|14063|142343|14
14063230000|Villa Elisa|14063||14
14070010000|Cienaga Del Coro|14070|142357|14
14070020000|El Chacho|14070|142364|14
14070030000|Estancia De Guadalupe|14070|142371|14
14070040000|Guasapampa|14070|142378|14
14070050000|La Playa|14070|142385|14
14070060000|San Carlos Minas|14070|140602|14
14070070000|Talaini|14070|142392|14
14070080000|Tosno|14070|142399|14
14077010000|Chancani|14077|142406|14
14077020000|Las Palmas|14077||14
14077030000|Los Talares|14077|142434|14
14077040000|Salsacate|14077|140609|14
14077050000|San Geronimo|14077|142427|14
14077060000|Tala Cañada|14077|142434|14
14077070000|Taninga|14077|140609|14
14077080000|Villa De Pocho|14077|142441|14
14084010000|General Levalle|14084|140616|14
14084020000|La Cesira|14084|140623|14
14084030000|Laboulaye|14084|140630|14
14084040000|Leguizamon|14084|142448|14
14084050000|Melo|14084|140637|14
14084060000|Rio Bamba|14084|142455|14
14084070000|Rosales|14084|140644|14
14084080000|San Joaquin|14084|142462|14
14084090000|Serrano|14084|140651|14
14084100000|Villa Rossi|14084|140658|14
14091010000|Barrio Santa Isabel|14091|140672|14
14091020000|Bialet Masse|14091|140665|14
14091020001|Bialet Masse|14091|140665|14
14091020002|San Roque Del Lago|14091|140665|14
14091030000|Cabalango|14091|142469|14
14091040000|Capilla Del Monte|14091|140672|14
14091050000|Casa Grande|14091|142476|14
14091060000|Charbonier|14091|142483|14
14091070000|Cosquin|14091|140679|14
14091080000|Cuesta Blanca|14091|142490|14
14091090000|Estancia Vieja|14091|142497|14
14091100000|Huerta Grande|14091|140686|14
14091110000|La Cumbre|14091|140693|14
14091120000|La Falda|14091|140700|14
14091130000|Las Jarillas|14091|142511|14
14091140000|Los Cocos|14091|140707|14
14091150000|Mallin|14091|140721|14
14091160000|Mayu Sumaj|14091|142504|14
14091170000|Quebrada De Luna|14091|140679|14
14091180000|San Antonio De Arredondo|14091|142511|14
14091190000|San Esteban|14091|140714|14
14091200000|San Roque|14091|142518|14
14091210000|Santa Maria De Punilla|14091|140721|14
14091220000|Tala Huasi|14091|142525|14
14091230000|Tanti|14091|140728|14
14091240000|Valle Hermoso|14091|140735|14
14091250000|Villa Carlos Paz|14091|140742|14
14091260000|Villa Flor Serrana|14091|140728|14
14091270000|Villa Giardino|14091|140749|14
14091280000|Villa Lago Azul|14091|142539|14
14091290000|Villa Parque Siquiman|14091|142532|14
14091300000|Villa Rio Icho Cruz|14091|142546|14
14091310000|Villa San Jose|14091|140721|14
14091320000|Villa Santa Cruz Del Lago|14091|142539|14
14098010000|Achiras|14098|140756|14
14098020000|Adelia Maria|14098|140763|14
14098030000|Alcira|14098|140770|14
14098040000|Alpa Corral|14098|140777|14
14098050000|Berrotaran|14098|140784|14
14098060000|Bulnes|14098|140791|14
14098070000|Chajan|14098|140798|14
14098080000|Chucul|14098|142553|14
14098090000|Coronel Baigorria|14098|140805|14
14098100000|Coronel Moldes|14098|140812|14
14098110000|Elena|14098|140819|14
14098120000|La Carolina|14098|142560|14
14098130000|La Cautiva|14098|140826|14
14098140000|La Gilda|14098||14
14098150000|Las Acequias|14098|140833|14
14098160000|Las Albahacas|14098|142567|14
14098170000|Las Higueras|14098|140840|14
14098180000|Las Peñas|14098|142574|14
14098190000|Las Vertientes|14098|140847|14
14098200000|Malena|14098|142581|14
14098210000|Monte De Los Gauchos|14098|140854|14
14098220000|Paso Del Durazno|14098||14
14098230000|Rio Cuarto|14098|140861|14
14098240000|Sampacho|14098|140868|14
14098250000|San Basilio|14098|140875|14
14098260000|Santa Catalina|14098|140882|14
14098270000|Suco|14098|142588|14
14098280000|Tosquitas|14098|140889|14
14098290000|Vicuña Mackenna|14098|140896|14
14098300000|Villa El Chacay|14098|142595|14
14098310000|Villa Santa Eugenia|14098|140777|14
14098320000|Washington|14098|142602|14
14105010000|Atahona|14105||14
14105020000|Cañada De Machado|14105|142616|14
14105030000|Capilla De Los Remedios|14105|142623|14
14105040000|Chalacea|14105||14
14105050000|Colonia Las Cuatro Esquinas|14105||14
14105060000|Diego De Rojas|14105|142651|14
14105070000|El Alcalde|14105||14
14105080000|El Crispin|14105|142658|14
14105090000|Esquina|14105|142665|14
14105100000|Kilometro 658|14105|142672|14
14105110000|La Para|14105|140903|14
14105120000|La Posta|14105|142679|14
14105130000|La Puerta|14105|140910|14
14105140000|La Quinta|14105|142686|14
14105150000|Las Gramillas|14105||14
14105160000|Las Saladas|14105|142700|14
14105170000|Maquinista Gallini|14105|142707|14
14105180000|Monte Del Rosario|14105||14
